customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
14868932,691,France,Male,39,4,116100.16,2,1,1,95178.87,0
15439645,592,France,Female,33,3,0.0,1,0,0,98365.36,0
6657851,667,Germany,Male,43,0,83166.63,1,1,0,140689.72,0
13417437,683,France,Female,34,8,0.0,1,1,1,131153.06,0
5357651,663,France,Female,30,8,79803.63,1,1,1,101094.17,0
577473,672,France,Female,39,9,0.0,1,0,0,97809.82,0
15480553,627,Germany,Male,65,7,0.0,1,1,1,59442.89,1
16372317,683,Germany,Female,33,2,107148.61,1,1,0,85505.21,0
3892120,663,Germany,Female,31,9,0.0,1,1,1,137593.78,0
1654595,658,Spain,Male,47,1,125708.13,1,1,0,22512.17,0
14239738,670,France,Male,32,4,111996.78,2,1,1,52468.54,0
12486810,605,Germany,Male,44,2,118698.58,1,1,0,48501.12,1
2404751,604,France,Male,32,1,2401.88,2,1,0,130639.2,0
13280242,616,Germany,Male,36,8,118738.24,2,1,0,30822.92,0
14881821,698,France,Male,63,8,87708.94,1,0,0,156583.67,0
156117,680,Germany,Female,61,4,0.0,4,1,0,7205.95,1
6528765,684,Germany,Male,58,5,0.0,3,1,0,143274.79,1
7750501,662,Spain,Male,57,9,0.0,2,1,1,173492.37,0
147464,688,France,Female,43,7,173470.85,1,0,0,20277.67,0
274509,659,France,Male,33,8,91014.94,2,1,1,38923.61,0
16241816,669,Germany,Male,32,8,98595.93,1,0,0,10303.21,0
2641906,595,Germany,Female,48,2,130545.57,1,1,0,94376.98,1
11823128,708,Spain,Male,44,3,113932.32,2,1,1,15671.41,0
11859502,737,Germany,Male,29,7,0.0,2,1,1,93402.54,0
13360880,664,France,Male,76,8,102789.86,1,1,0,40891.98,0
4269552,598,France,Female,30,7,133810.04,2,0,1,23144.17,0
6238439,784,Germany,Male,31,8,106802.8,1,1,0,22764.52,0
3757134,651,France,Male,34,1,120511.51,1,1,1,28404.72,0
6988493,548,Spain,Female,30,8,130115.19,2,1,0,55088.63,0
4519635,509,France,Female,45,8,125656.93,1,1,1,53000.3,0
4126311,805,Germany,Female,34,8,85780.08,2,1,1,80114.84,0
11476471,625,France,Female,41,8,82201.21,2,1,0,10057.74,1
4920812,535,Germany,Male,47,4,114020.17,1,1,0,174437.55,0
15533250,715,Spain,Male,30,8,738.69,2,0,0,83635.06,0
10996464,683,France,Male,37,7,162946.33,1,1,1,129093.99,1
981001,695,Spain,Female,43,9,112453.29,3,0,0,126350.94,1
1562112,695,France,Male,27,1,0.0,2,1,0,91305.33,0
13186035,602,Spain,Male,31,7,614.87,1,1,0,29365.75,0
1959380,617,Germany,Male,39,9,508.6,2,1,0,88331.24,0
3777340,621,Spain,Male,33,0,0.0,1,1,0,24837.61,0
9396170,687,France,Female,37,2,1052.09,2,0,1,58532.4,0
13428286,564,France,Male,31,8,127678.63,1,1,1,44633.08,0
13948992,667,France,Female,73,5,80650.74,2,0,0,3696.36,0
3990939,718,Germany,Male,31,8,161616.75,2,1,0,152406.27,0
6558199,715,France,Male,37,7,117937.81,1,0,1,147410.37,0
6152094,579,Germany,Female,30,3,67691.39,2,1,0,141734.03,0
15452033,705,France,Male,44,7,118770.22,1,0,0,178181.54,0
5310563,702,Germany,Female,49,9,119533.47,4,1,0,21920.87,1
14035149,674,France,Male,34,2,0.0,2,1,0,168742.46,0
5419111,470,France,Male,41,8,140969.61,1,1,0,56488.61,1
16314851,569,France,Female,35,7,624.44,2,1,0,32736.21,0
4672837,541,France,Male,56,8,0.0,2,1,0,27686.81,0
12967140,703,France,Male,45,4,0.0,2,1,1,127491.36,0
10591189,653,Spain,Male,43,8,136608.95,1,1,0,26314.13,0
2840092,608,France,Male,31,4,0.0,2,1,0,114614.8,0
1053782,729,France,Male,34,7,697.5,2,1,0,90842.94,0
13428006,619,Germany,Male,36,8,89535.69,2,0,1,53900.67,0
14305470,580,France,Female,40,8,101764.1,1,0,0,181551.96,0
1451299,693,France,Male,31,7,102388.23,1,1,0,17325.29,0
691147,631,Spain,Female,31,4,0.0,2,0,0,188403.06,0
6948175,651,France,Female,34,8,165717.95,1,0,0,51145.71,0
15499935,588,France,Female,47,2,92503.27,3,1,0,50194.06,1
6943995,674,France,Male,45,8,0.0,1,1,0,133077.13,0
5017602,828,Germany,Male,34,3,0.0,2,1,0,45693.78,0
12853260,529,France,Female,33,3,0.0,2,0,0,20600.7,0
5776327,582,France,Male,34,4,875.22,1,0,0,35201.84,1
9500223,673,Germany,Male,32,4,69639.24,2,0,0,106399.12,0
7259282,713,France,Female,34,7,0.0,1,0,1,64059.15,0
8205595,589,France,Male,29,2,113698.58,1,1,1,58355.46,0
13438776,697,Spain,Female,50,7,111633.58,2,1,1,128559.03,0
6611025,597,France,Male,64,5,123245.56,1,1,0,123065.52,0
14228644,613,France,Female,40,7,772.67,1,1,1,12854.27,0
14397014,660,France,Female,40,1,456.75,2,1,0,17066.86,0
12630273,625,France,Female,50,2,108395.51,1,1,0,133938.69,1
3851236,658,France,Female,37,7,81200.08,1,1,0,133958.96,0
1673188,528,Germany,Male,34,2,102795.97,2,1,0,173360.15,0
821261,588,Spain,Male,43,8,120951.48,1,0,0,160538.62,0
7413302,652,France,Male,43,7,574.29,2,1,0,148343.62,0
9264680,662,France,Female,38,3,471.79,1,1,0,80862.23,0
5259138,593,Spain,Male,61,2,106704.92,1,0,0,96535.85,1
13732767,534,France,Female,37,7,0.0,1,0,1,138342.7,0
9961203,603,France,Male,43,8,119834.89,1,0,1,154573.2,0
14372422,711,Germany,Male,44,5,138401.09,3,1,0,29663.12,1
2428902,454,Spain,Male,37,9,128175.35,2,1,0,138869.58,0
6535298,637,France,Female,38,4,0.0,1,0,0,60271.94,0
11722751,786,France,Male,41,8,144844.57,2,1,0,117407.05,0
11468085,584,France,Male,43,7,694.24,2,1,0,35520.4,0
3648096,601,Germany,Male,44,9,149852.95,2,1,0,197667.17,0
3638891,730,Germany,Female,64,8,138453.39,1,1,1,98612.5,0
12879883,649,France,Female,31,9,109524.21,1,0,0,101594.09,1
4252434,698,France,Male,31,8,0.0,2,1,0,73659.26,0
13036782,652,Spain,Male,49,8,147358.21,1,1,0,49707.75,1
1856473,705,France,Female,49,7,0.0,1,1,0,176520.52,1
315845,582,France,Male,32,8,150585.77,1,1,1,36093.92,0
7131910,687,France,Female,45,1,124006.78,1,0,0,30530.62,0
13890907,679,France,Male,34,6,116929.12,1,1,1,109427.83,0
14856501,648,France,Male,36,9,123613.48,1,1,0,45215.35,0
135842,706,Germany,Male,51,7,106449.37,1,1,0,152949.89,0
14178115,643,France,Male,35,10,93501.92,2,1,0,22759.13,0
12294219,660,France,Female,36,9,0.0,1,1,0,155780.68,1
